timestamp,date,actual,forecast,surpriseDelta,surpriseAbsDelta
1572867900,"2019-11-04T11:45:00.000Z",47.7,48.1,-0.3999999999999986,0.3999999999999986
1546430100,"2019-01-02T11:55:00.000Z",51.5,51.9,-0.3999999999999986,0.3999999999999986
1561978500,"2019-07-01T10:55:00.000Z",45,45.4,-0.3999999999999986,0.3999999999999986
1639654200,"2021-12-16T11:30:00.000Z",57.9,57.5,0.3999999999999986,0.3999999999999986
1688381700,"2023-07-03T10:55:00.000Z",40.6,41,-0.3999999999999986,0.3999999999999986
1702639800,"2023-12-15T11:30:00.000Z",43.1,43.5,-0.3999999999999986,0.3999999999999986
1730721300,"2024-11-04T11:55:00.000Z",43,42.6,0.3999999999999986,0.3999999999999986
1741002900,"2025-03-03T11:55:00.000Z",46.5,46.1,0.3999999999999986,0.3999999999999986
1746183300,"2025-05-02T10:55:00.000Z",48.4,48,0.3999999999999986,0.3999999999999986
1747909800,"2025-05-22T10:30:00.000Z",48.8,48.4,0.3999999999999986,0.3999999999999986
1556794200,"2019-05-02T10:50:00.000Z",50,49.6,0.3999999999999986,0.3999999999999986
1596451800,"2020-08-03T10:50:00.000Z",52.4,52,0.3999999999999986,0.3999999999999986
1625136600,"2021-07-01T10:50:00.000Z",59,58.6,0.3999999999999986,0.3999999999999986
1639653300,"2021-12-16T11:15:00.000Z",54.9,55.3,-0.3999999999999986,0.3999999999999986
1646135400,"2022-03-01T11:50:00.000Z",57.2,57.6,-0.3999999999999986,0.3999999999999986
1656672600,"2022-07-01T10:50:00.000Z",51.4,51,0.3999999999999986,0.3999999999999986
1685616600,"2023-06-01T10:50:00.000Z",45.7,46.1,-0.3999999999999986,0.3999999999999986
1687515300,"2023-06-23T10:15:00.000Z",45.5,45.9,-0.3999999999999986,0.3999999999999986
1693565400,"2023-09-01T10:50:00.000Z",46,46.4,-0.3999999999999986,0.3999999999999986
1714647000,"2024-05-02T10:50:00.000Z",45.3,44.9,0.3999999999999986,0.3999999999999986
1743504600,"2025-04-01T10:50:00.000Z",48.5,48.9,-0.3999999999999986,0.3999999999999986
1788259800,"2026-09-01T10:50:00.000Z",51.1,51.5,-0.3999999999999986,0.3999999999999986
1754043300,"2025-08-01T10:15:00.000Z",51.9,51.5,0.3999999999999986,0.3999999999999986
1621594800,"2021-05-21T11:00:00.000Z",62.8,63.2,-0.4000000000000057,0.4000000000000057
1701432000,"2023-12-01T12:00:00.000Z",44.2,43.8,0.4000000000000057,0.4000000000000057
1622544900,"2021-06-01T10:55:00.000Z",64.4,64,0.4000000000000057,0.4000000000000057
1635854100,"2021-11-02T11:55:00.000Z",57.8,58.2,-0.4000000000000057,0.4000000000000057
1653388200,"2022-05-24T10:30:00.000Z",54.7,54.3,0.4000000000000057,0.4000000000000057
1680519000,"2023-04-03T10:50:00.000Z",47.3,47.7,-0.4000000000000057,0.4000000000000057
1712055000,"2024-04-02T10:50:00.000Z",46.2,45.8,0.4000000000000057,0.4000000000000057
1690884900,"2023-08-01T10:15:00.000Z",47.8,48.2,-0.4000000000000057,0.4000000000000057
1503486000,"2017-08-23T11:00:00.000Z",57.4,56.9,0.5,0.5
1519905600,"2018-03-01T12:00:00.000Z",58.6,59.1,-0.5,0.5
1529665200,"2018-06-22T11:00:00.000Z",55,55.5,-0.5,0.5
1535022000,"2018-08-23T11:00:00.000Z",54.6,55.1,-0.5,0.5
1593601200,"2020-07-01T11:00:00.000Z",47.4,46.9,0.5,0.5
1645444800,"2022-02-21T12:00:00.000Z",58.4,58.9,-0.5,0.5
