series_key,label,family,currency,country,pair,distinct_packages,complete_inputs,complete_inputs_pct,represented_years,collisions,collision_pct,open_market_entries,clean_pre_entry_14,clean_6h4,clean_12h4,clean_30h4,clean_42h4,clean_60h4,joint_complete_pre14,joint_clean_6h4,joint_clean_12h4,joint_clean_30h4,joint_clean_42h4,joint_clean_60h4
JPY:JP:392500001:r1,"au Jibun Bank Manufacturing PMI","Business Surveys / PMI",JPY,JP,SGDJPY,96,68,70.8,"2015–2022",13,13.5,20,18,18,17,17,15,14,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDCNH,96,68,70.8,"2015–2022",96,100.0,9,3,3,3,1,1,1,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDCZK,96,68,70.8,"2015–2022",96,100.0,16,12,12,9,4,4,4,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDDKK,96,68,70.8,"2015–2022",96,100.0,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDHUF,96,68,70.8,"2015–2022",96,100.0,18,14,14,11,7,7,7,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDMXN,96,68,70.8,"2015–2022",96,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDNOK,96,68,70.8,"2015–2022",96,100.0,20,20,20,20,20,19,19,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDPLN,96,68,70.8,"2015–2022",96,100.0,18,14,14,11,7,7,7,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDSEK,96,68,70.8,"2015–2022",96,100.0,21,21,20,20,20,19,19,1,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDTRY,96,68,70.8,"2015–2022",96,100.0,20,20,19,19,18,17,17,0,0,0,0,0,0
USD:US:840020001:r0,"Trade Balance","International Trade",USD,US,USDZAR,96,68,70.8,"2015–2022",96,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDCNH,96,68,70.8,"2015–2022",16,16.7,9,3,3,3,1,1,1,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDCZK,96,68,70.8,"2015–2022",16,16.7,19,12,12,6,4,4,4,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDDKK,96,68,70.8,"2015–2022",16,16.7,20,19,19,19,19,18,18,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDHUF,96,68,70.8,"2015–2022",16,16.7,19,12,12,8,7,7,7,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDMXN,96,68,70.8,"2015–2022",16,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDNOK,96,68,70.8,"2015–2022",16,16.7,20,19,19,19,19,18,18,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDPLN,96,68,70.8,"2015–2022",16,16.7,19,12,12,8,7,7,7,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDSEK,96,68,70.8,"2015–2022",16,16.7,21,19,19,19,19,18,18,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDTRY,96,68,70.8,"2015–2022",16,16.7,20,19,19,18,17,16,16,0,0,0,0,0,0
USD:US:840020003:r0,"Factory Orders m/m","Production / Activity",USD,US,USDZAR,96,68,70.8,"2015–2022",16,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDCNH,96,68,70.8,"2015–2022",69,71.9,10,3,3,3,3,1,1,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDCZK,96,68,70.8,"2015–2022",69,71.9,20,15,14,12,5,4,4,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDDKK,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDHKD,96,68,70.8,"2015–2022",69,71.9,27,21,20,17,13,11,9,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDHUF,96,68,70.8,"2015–2022",69,71.9,20,15,14,12,7,6,5,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDMXN,96,68,70.8,"2015–2022",69,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDNOK,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDPLN,96,68,70.8,"2015–2022",69,71.9,20,15,14,12,7,6,5,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDSEK,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDSGD,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDTRY,96,68,70.8,"2015–2022",69,71.9,20,18,18,18,17,15,14,0,0,0,0,0,0
USD:US:840020004:r0,"Housing Starts","Housing / Construction",USD,US,USDZAR,96,68,70.8,"2015–2022",69,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDCNH,96,68,70.8,"2015–2022",69,71.9,10,3,3,3,3,1,1,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDCZK,96,68,70.8,"2015–2022",69,71.9,20,15,14,12,5,4,4,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDDKK,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDHKD,96,68,70.8,"2015–2022",69,71.9,27,21,20,17,13,11,9,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDHUF,96,68,70.8,"2015–2022",69,71.9,20,15,14,12,7,6,5,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDMXN,96,68,70.8,"2015–2022",69,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDNOK,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDPLN,96,68,70.8,"2015–2022",69,71.9,20,15,14,12,7,6,5,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDSEK,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDSGD,96,68,70.8,"2015–2022",69,71.9,20,19,19,19,18,16,15,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDTRY,96,68,70.8,"2015–2022",69,71.9,20,18,18,18,17,15,14,0,0,0,0,0,0
USD:US:840020005:r0,"Building Permits","Housing / Construction",USD,US,USDZAR,96,68,70.8,"2015–2022",69,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDCNH,96,68,70.8,"2015–2022",8,8.3,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDCZK,96,68,70.8,"2015–2022",8,8.3,16,12,12,8,5,5,4,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDDKK,96,68,70.8,"2015–2022",8,8.3,20,20,20,19,18,18,16,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDHKD,96,68,70.8,"2015–2022",8,8.3,27,21,20,16,13,13,9,1,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDHUF,96,68,70.8,"2015–2022",8,8.3,18,14,14,10,7,7,6,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDMXN,96,68,70.8,"2015–2022",8,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDNOK,96,68,70.8,"2015–2022",8,8.3,20,20,20,19,18,18,16,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDPLN,96,68,70.8,"2015–2022",8,8.3,18,14,14,10,7,7,6,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDSEK,96,68,70.8,"2015–2022",8,8.3,21,21,20,19,18,18,16,1,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDSGD,96,68,70.8,"2015–2022",8,8.3,21,21,20,19,18,18,16,1,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDTRY,96,68,70.8,"2015–2022",8,8.3,20,19,19,17,16,16,14,0,0,0,0,0,0
USD:US:840020007:r0,"Business Inventories m/m","Unclassified",USD,US,USDZAR,96,68,70.8,"2015–2022",8,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDCNH,96,68,70.8,"2015–2022",16,16.7,10,4,3,2,2,2,2,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDCZK,96,68,70.8,"2015–2022",16,16.7,19,12,11,8,4,4,4,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDDKK,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDHKD,96,68,70.8,"2015–2022",16,16.7,26,18,16,13,10,9,7,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDHUF,96,68,70.8,"2015–2022",16,16.7,19,13,12,9,6,5,5,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDMXN,96,68,70.8,"2015–2022",16,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDNOK,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDPLN,96,68,70.8,"2015–2022",16,16.7,19,13,12,9,6,5,5,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDSEK,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDSGD,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDTRY,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,14,14,0,0,0,0,0,0
USD:US:840020008:r0,"New Home Sales","Housing / Construction",USD,US,USDZAR,96,68,70.8,"2015–2022",16,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDCNH,96,68,70.8,"2015–2022",16,16.7,10,4,3,2,2,2,2,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDCZK,96,68,70.8,"2015–2022",16,16.7,19,12,11,8,4,4,4,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDDKK,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDHKD,96,68,70.8,"2015–2022",16,16.7,26,18,16,13,10,9,7,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDHUF,96,68,70.8,"2015–2022",16,16.7,19,13,12,9,6,5,5,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDMXN,96,68,70.8,"2015–2022",16,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDNOK,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDPLN,96,68,70.8,"2015–2022",16,16.7,19,13,12,9,6,5,5,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDSEK,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDSGD,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,15,15,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDTRY,96,68,70.8,"2015–2022",16,16.7,20,19,17,17,15,14,14,0,0,0,0,0,0
USD:US:840020009:r0,"New Home Sales m/m","Housing / Construction",USD,US,USDZAR,96,68,70.8,"2015–2022",16,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDCNH,96,68,70.8,"2015–2022",45,46.9,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDCZK,96,68,70.8,"2015–2022",45,46.9,16,12,12,8,5,5,4,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDDKK,96,68,70.8,"2015–2022",45,46.9,20,20,20,19,18,18,16,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDHKD,96,68,70.8,"2015–2022",45,46.9,27,21,20,16,13,13,9,1,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDHUF,96,68,70.8,"2015–2022",45,46.9,18,14,14,10,7,7,6,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDMXN,96,68,70.8,"2015–2022",45,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDNOK,96,68,70.8,"2015–2022",45,46.9,20,20,20,19,18,18,16,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDPLN,96,68,70.8,"2015–2022",45,46.9,18,14,14,10,7,7,6,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDSEK,96,68,70.8,"2015–2022",45,46.9,21,21,20,19,18,18,16,1,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDSGD,96,68,70.8,"2015–2022",45,46.9,21,21,20,19,18,18,16,1,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDTRY,96,68,70.8,"2015–2022",45,46.9,20,19,19,17,16,16,14,0,0,0,0,0,0
USD:US:840020010:r0,"Retail Sales m/m","Consumer / Retail",USD,US,USDZAR,96,68,70.8,"2015–2022",45,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDCNH,96,68,70.8,"2015–2022",45,46.9,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDCZK,96,68,70.8,"2015–2022",45,46.9,16,12,12,8,5,5,4,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDDKK,96,68,70.8,"2015–2022",45,46.9,20,20,20,19,18,18,16,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDHKD,96,68,70.8,"2015–2022",45,46.9,27,21,20,16,13,13,9,1,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDHUF,96,68,70.8,"2015–2022",45,46.9,18,14,14,10,7,7,6,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDMXN,96,68,70.8,"2015–2022",45,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDNOK,96,68,70.8,"2015–2022",45,46.9,20,20,20,19,18,18,16,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDPLN,96,68,70.8,"2015–2022",45,46.9,18,14,14,10,7,7,6,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDSEK,96,68,70.8,"2015–2022",45,46.9,21,21,20,19,18,18,16,1,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDSGD,96,68,70.8,"2015–2022",45,46.9,21,21,20,19,18,18,16,1,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDTRY,96,68,70.8,"2015–2022",45,46.9,20,19,19,17,16,16,14,0,0,0,0,0,0
USD:US:840020011:r0,"Core Retail Sales m/m","Consumer / Retail",USD,US,USDZAR,96,68,70.8,"2015–2022",45,46.9,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDCNH,96,68,70.8,"2015–2022",44,45.8,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDCZK,96,68,70.8,"2015–2022",44,45.8,15,11,11,7,5,5,4,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDDKK,96,68,70.8,"2015–2022",44,45.8,19,19,19,18,17,17,15,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDHKD,96,68,70.8,"2015–2022",44,45.8,26,20,19,15,12,12,9,1,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDHUF,96,68,70.8,"2015–2022",44,45.8,17,13,13,9,7,7,6,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDMXN,96,68,70.8,"2015–2022",44,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDNOK,96,68,70.8,"2015–2022",44,45.8,19,19,19,18,17,17,15,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDPLN,96,68,70.8,"2015–2022",44,45.8,17,13,13,9,7,7,6,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDSEK,96,68,70.8,"2015–2022",44,45.8,20,20,19,18,17,17,15,1,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDSGD,96,68,70.8,"2015–2022",44,45.8,20,20,19,18,17,17,15,1,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDTRY,96,68,70.8,"2015–2022",44,45.8,19,18,18,16,15,15,13,0,0,0,0,0,0
USD:US:840020012:r0,"Retail Control m/m","Unclassified",USD,US,USDZAR,96,68,70.8,"2015–2022",44,45.8,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDCNH,96,68,70.8,"2015–2022",34,35.4,9,3,3,2,2,2,1,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDCZK,96,68,70.8,"2015–2022",34,35.4,19,14,13,7,4,4,4,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDDKK,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDHKD,96,68,70.8,"2015–2022",34,35.4,27,20,17,12,9,8,6,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDHUF,96,68,70.8,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDMXN,96,68,70.8,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDNOK,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDPLN,96,68,70.8,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDSEK,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDSGD,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDTRY,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,14,14,0,0,0,0,0,0
USD:US:840020013:r0,"Durable Goods Orders m/m","Production / Activity",USD,US,USDZAR,96,68,70.8,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDCNH,96,68,70.8,"2015–2022",34,35.4,9,3,3,2,2,2,1,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDCZK,96,68,70.8,"2015–2022",34,35.4,19,14,13,7,4,4,4,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDDKK,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDHKD,96,68,70.8,"2015–2022",34,35.4,27,20,17,12,9,8,6,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDHUF,96,68,70.8,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDMXN,96,68,70.8,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDNOK,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDPLN,96,68,70.8,"2015–2022",34,35.4,18,14,13,9,5,5,5,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDSEK,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDSGD,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,15,15,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDTRY,96,68,70.8,"2015–2022",34,35.4,19,19,18,17,15,14,14,0,0,0,0,0,0
USD:US:840020014:r0,"Core Durable Goods Orders m/m","Production / Activity",USD,US,USDZAR,96,68,70.8,"2015–2022",34,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",48,50.0,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",48,50.0,17,15,11,9,5,5,4,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDTRY,96,68,70.8,"2015–2022",48,50.0,20,19,17,17,16,16,14,0,0,0,0,0,0
USD:US:840030001:r0,"PPI m/m","Inflation",USD,US,USDZAR,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDCNH,96,68,70.8,"2015–2022",48,50.0,9,3,3,3,3,3,1,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDCZK,96,68,70.8,"2015–2022",48,50.0,17,15,11,9,5,5,4,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDDKK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDHUF,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDMXN,96,68,70.8,"2015–2022",48,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDNOK,96,68,70.8,"2015–2022",48,50.0,20,20,19,19,18,18,16,0,0,0,0,0,0
USD:US:840030002:r0,"Core PPI m/m","Inflation",USD,US,USDPLN,96,68,70.8,"2015–2022",48,50.0,18,16,12,11,7,7,6,0,0,0,0,0,0
